"testUrl","PerformanceScore","TTFB","labFCP","labLCP","labCLS","TTI","speedIndex","TBT","labMaxFID","pageSize","date","device"
"https://www.99acres.com/property-in-noida-ffid?test=mytest","0.765","1471.5059999999999","740","1589","0.009","2350","1731.5","310.5","187","1.797","2022-02-11 09:35",
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest","0.79","1053.0325","740","1504.5","0.006","2335.5","1566.5","325.5","191","1.528","2022-02-11 09:35",
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid?test=mytest","0.85","1197.0955","700","1131.5","0.004","2164","1571","207","168","1.4295","2022-02-11 09:35",
"https://www.99acres.com/property-for-rent-in-noida-ffid?test=mytest","0.8","1528.603","740","1554.5","0.034999999999999996","2292.5","1748.5","289","164.5","1.6804999999999999","2022-02-11 09:35",
"https://www.99acres.com/property-for-rent-in-sector-150-noida-ffid?test=mytest","0.77","1349.227","754","1696.5","0.069","2368.5","1934","273.5","178","1.6509999999999998","2022-02-11 09:35",
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid?test=mytest","0.89","1150.1595000000002","712","1457","0.004","2073","1338.5","200","166.5","1.3775","2022-02-11 09:35",
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid?test=mytest","0.83","1148.3415","706","1423","0.0045000000000000005","2166","1366","251","173","1.3719999999999999","2022-02-11 09:35",
"https://www.99acres.com/rent-paying-guest-pg-in-sector-150-noida-ffid?test=mytest","0.89","811.897","660","1581.5","0","2029","1247.5","177.5","183","1.432","2022-02-11 09:35",
"https://www.99acres.com/commercial-property-in-noida-ffid?test=mytest","0.81","1219.49","730","1748","0.009","2282.5","1911.5","195","163.5","1.843","2022-02-11 09:35",
"https://www.99acres.com/commercial-property-in-sector-150-noida-ffid?test=mytest","0.84","1031.869","719.5","1739.5","0","2176.5","1446","191","175","1.567","2022-02-11 09:35",
"https://www.99acres.com/factory-land-in-noida-ffid?test=mytest","0.815","1083.94","720","1801.5","0.0095","2243","1775","193.5","166","1.6575","2022-02-11 09:35",
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid?test=mytest","0.85","1089.205","700","1698","0.007","2251","1749","206","156.5","1.7080000000000002","2022-02-11 09:35",
"https://www.99acres.com/commercial-property-for-rent-in-sector-150-noida-ffid?test=mytest","0.87","772.0925","660","1780","0","2163.5","1151.5","175.5","182.5","1.8570000000000002","2022-02-11 09:35",
"https://www.99acres.com/rent-coworking-space-in-india-ffid?test=mytest","0.875","805.2895","660","1444","0","2015.5","1177.5","222.5","171","1.2755","2022-02-11 09:35",
"https://www.99acres.com/ready-to-move-office-space-for-rent-in-noida-ffid?test=mytest","0.835","1406.8595","685.5","1553.5","0.006","2246.5","1714.5","250","164","1.55","2022-02-11 09:35",
"https://www.99acres.com/altavista-resale-in-chembur-east-central-mumbai-suburbs-145247-npffid?test=mytest","0.73","1531.0929999999998","740","1519.5","0.002","2461","1851","369.5","200","1.601","2022-02-11 09:35",
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid?test=mytest","0.86","1185.634","711","1456","0.002","2245","1530","215","156.5","1.592","2022-02-11 09:35",
"https://www.99acres.com/property-in-noida-ffid?test=mytest&class=O","0.775","1368.564","775.5","1793","0.010499999999999999","2408.5","1939.5","252","165","1.9365","2022-02-11 09:35",
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest&class=O","0.805","1107.2060000000001","740","1372.5","0.009","2253.5","1457.5","328.5","173.5","1.378","2022-02-11 09:35",
"https://www.99acres.com/search/property/buy/residential-apartments?preference=S&bedroom_num=1&budget_max=3&transact_type=2&property_type=1&locality_array=7993&building_id=750866&area_unit=1&platform=MSITE&page=1&city=26&res_com=R&test=mytest","0.875","589.8075","680","1681","0.005","1991.5","1142","183","154","1.542","2022-02-11 09:35",
"https://www.99acres.com/property-in-noida-ffid?test=mytest","0.78","1324.1145000000001","705.5","1514","0.012","2375.5","1830","304","165","1.9545","2022-02-11 12:35",
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest","0.82","1370.709","711.5","1512.5","0.006","2260.5","1816.5","260","173","1.508","2022-02-11 12:35",
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid?test=mytest","0.845","1538.7115","700","1215","0.004","2141","1757.5","239.5","183.5","1.4155","2022-02-11 12:35",
"https://www.99acres.com/property-for-rent-in-noida-ffid?test=mytest","0.765","1647.4650000000001","740","1770.5","0.009","2372.5","1693.5","280.5","181","1.7355","2022-02-11 12:35",
"https://www.99acres.com/property-for-rent-in-sector-150-noida-ffid?test=mytest","0.82","1175.103","740","1543","0.006","2350","1681","276","186","1.582","2022-02-11 12:35",
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid?test=mytest","0.88","1618.6080000000002","700","1500","0.004","2079.5","1694.5","164","168.5","1.4035","2022-02-11 12:35",
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid?test=mytest","0.835","1416.8905","700","1497.5","0.006","2145","1596","240.5","172.5","1.3925","2022-02-11 12:35",
"https://www.99acres.com/rent-paying-guest-pg-in-sector-150-noida-ffid?test=mytest","0.91","848.7655","660","1501","0","2006.5","1155.5","148","149","1.4215","2022-02-11 12:35",
"https://www.99acres.com/commercial-property-in-noida-ffid?test=mytest","0.82","1500.9425","710","1782","0.009","2358","2028","186","155","1.915","2022-02-11 12:35",
"https://www.99acres.com/commercial-property-in-sector-150-noida-ffid?test=mytest","0.845","1457.964","700","1808.5","0","2147.5","1847","175","163","1.5985","2022-02-11 12:35",
"https://www.99acres.com/factory-land-in-noida-ffid?test=mytest","0.825","1662.25","736","1888","0.009","2361.5","1983","210","165.5","1.954","2022-02-11 12:35",
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid?test=mytest","0.82","1434.2640000000001","700","1564.5","0.009","2250.5","1924","238.5","159","1.611","2022-02-11 12:35",
"https://www.99acres.com/commercial-property-for-rent-in-sector-150-noida-ffid?test=mytest","0.885","924.809","660","1662","0","2148","1330.5","134.5","161","1.8805","2022-02-11 12:35",
"https://www.99acres.com/rent-coworking-space-in-india-ffid?test=mytest","0.845","1162.8225","660","1559","0","2028","1427.5","216.5","172","1.3615","2022-02-11 12:35",
"https://www.99acres.com/ready-to-move-office-space-for-rent-in-noida-ffid?test=mytest","0.815","1898.9569999999999","686.5","1526.5","0.006","2225","2107.5","261.5","154.5","1.5314999999999999","2022-02-11 12:35",
"https://www.99acres.com/altavista-resale-in-chembur-east-central-mumbai-suburbs-145247-npffid?test=mytest","0.76","1648.942","740","1296.5","0.002","2408","1845.5","330.5","185.5","1.563","2022-02-11 12:35",
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid?test=mytest","0.865","1254.2095","700","1463.5","0.003","2169.5","1526","192","162","1.5285","2022-02-11 12:35",
"https://www.99acres.com/property-in-noida-ffid?test=mytest&class=O","0.74","1586.7849999999999","752","1746.5","0.014499999999999999","2582","2131.5","282.5","168.5","2.0115","2022-02-11 12:35",
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest&class=O","0.84","1279.8325","723","1386","0.009","2236.5","1616","260","174","1.46","2022-02-11 12:35",
"https://www.99acres.com/search/property/buy/residential-apartments?preference=S&bedroom_num=1&budget_max=3&transact_type=2&property_type=1&locality_array=7993&building_id=750866&area_unit=1&platform=MSITE&page=1&city=26&res_com=R&test=mytest","0.88","881.752","670","1458.5","0.005","1962","1425.5","197.5","162","1.5095","2022-02-11 12:35",
"https://www.99acres.com/property-in-noida-ffid?test=mytest&module=test","0.77","2039.078","894.5","1768","0.025500000000000002","2927.5","2220","240.5","170.5","2.2805","2022-02-11 13:30","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest&module=test","0.66","2362.2915000000003","651.5","1653.5","0.004","2750.5","2430.5","733.5","252","1.746","2022-02-11 13:30","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid?test=mytest&module=test","0.755","2035.092","660","1386.5","0.012","2633","2216.5","335","175.5","2.0415","2022-02-11 13:30","desktop"
"https://www.99acres.com/property-for-rent-in-sector-150-noida-ffid?test=mytest&module=test","0.725","2155.728","652","1609.5","0.006","2537.5","2168","382","198.5","1.8375","2022-02-11 13:30","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid?test=mytest&module=test","0.8300000000000001","2518.3320000000003","620","1279.5","0.057","2553","2167.5","207.5","130.5","1.6715","2022-02-11 13:30","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-sector-150-noida-ffid?test=mytest&module=test","0.845","1178.164","605","1437","0","2156","1310.5","245.5","196.5","1.5965","2022-02-11 13:30","desktop"
"https://www.99acres.com/commercial-property-in-noida-ffid?test=mytest&module=test","0.675","2429.0155","645","1769.5","0.0075","2714","2445.5","467","226.5","2.035","2022-02-11 13:30","desktop"
"https://www.99acres.com/commercial-property-in-sector-150-noida-ffid?test=mytest&module=test","0.78","2510.383","620","1563","0","2740.5","2297","269.5","175.5","1.874","2022-02-11 13:30","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid?test=mytest&module=test","0.76","2499.4515","645","1725.5","0.008","2493","2317","283.5","173.5","2.0045","2022-02-11 13:30","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-sector-150-noida-ffid?test=mytest&module=test","0.885","2040.588","809","1635.5","0","1967","2004.5","82.5","112.5","2.1624999999999996","2022-02-11 13:30","desktop"
"https://www.99acres.com/rent-coworking-space-in-india-ffid?test=mytest&module=test","0.855","2410.9125000000004","580","1337.5","0","2127","2093.5","195.5","160","1.4845","2022-02-11 13:30","desktop"
"https://www.99acres.com/property-in-noida-ffid?test=mytest","0.83","1298.491","737","1133","0.009","2214","1653.5","247","153.5","1.7654999999999998","2022-02-11 15:49","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest","0.79","1380.0500000000002","712.5","1761.5","0.006","2348","1645","274","176","1.5670000000000002","2022-02-11 15:49","desktop"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid?test=mytest","0.845","1377.7469999999998","700","1286.5","0.004","2223","1634","206.5","181.5","1.5295","2022-02-11 15:49","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid?test=mytest","0.835","1621.2710000000002","740","1516.5","0.0095","2261.5","1713","236.5","161.5","1.6720000000000002","2022-02-11 15:49","desktop"
"https://www.99acres.com/property-for-rent-in-sector-150-noida-ffid?test=mytest","0.7949999999999999","1340.632","705.5","1524.5","0.006","2355","1800","261","191","1.626","2022-02-11 15:49","desktop"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid?test=mytest","0.86","1333.0115","700","1457","0.004","2065.5","1631","210","167.5","1.3975","2022-02-11 15:49","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid?test=mytest","0.815","1324.3445000000002","700","1504.5","0.0045000000000000005","2175","1567.5","237","166","1.42","2022-02-11 15:49","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-sector-150-noida-ffid?test=mytest","0.9","820.5325","660","1131.5","0","2051.5","1193.5","175","166.5","1.4","2022-02-11 15:49","desktop"
"https://www.99acres.com/commercial-property-in-noida-ffid?test=mytest","0.78","1151.0659999999998","706.5","1844","0.009","2372.5","1827.5","243.5","177","2.019","2022-02-11 15:49","desktop"
"https://www.99acres.com/commercial-property-in-sector-150-noida-ffid?test=mytest","0.84","929.293","720","1637.5","0","2197","1374.5","202.5","182.5","1.527","2022-02-11 15:49","desktop"
"https://www.99acres.com/factory-land-in-noida-ffid?test=mytest","0.81","1372.1194999999998","700","1901.5","0.009","2378.5","1860","198","169","1.9885000000000002","2022-02-11 15:49","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid?test=mytest","0.81","1398.783","700","1700.5","0.007","2214.5","1827","241","166","1.669","2022-02-11 15:49","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-sector-150-noida-ffid?test=mytest","0.885","1163.1545","660","1560","0","2234","1479.5","167.5","179","1.8525","2022-02-11 15:49","desktop"
"https://www.99acres.com/rent-coworking-space-in-india-ffid?test=mytest","0.89","1119.8365","626.5","1311","0","2009.5","1336","176.5","150.5","1.3535","2022-02-11 15:49","desktop"
"https://www.99acres.com/ready-to-move-office-space-for-rent-in-noida-ffid?test=mytest","0.79","1757.455","700","1350","0.008","2276.5","2138","264","170","1.561","2022-02-11 15:49","desktop"
"https://www.99acres.com/altavista-resale-in-chembur-east-central-mumbai-suburbs-145247-npffid?test=mytest","0.78","1625.436","740","1300.5","0.002","2497.5","1833","328.5","166.5","1.6640000000000001","2022-02-11 15:49","desktop"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid?test=mytest","0.87","1402.684","700","1208.5","0.002","2236.5","1735","191.5","156","1.5525","2022-02-11 15:49","desktop"
"https://www.99acres.com/property-in-noida-ffid?test=mytest&class=O","0.76","1521.5455000000002","740","1745.5","0.0115","2430.5","2138.5","271.5","161.5","2.064","2022-02-11 15:49","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest&class=O","0.825","1040.7735","706","1441.5","0.008","2210.5","1385.5","286","178.5","1.317","2022-02-11 15:49","desktop"
"https://www.99acres.com/search/property/buy/residential-apartments?preference=S&bedroom_num=1&budget_max=3&transact_type=2&property_type=1&locality_array=7993&building_id=750866&area_unit=1&platform=MSITE&page=1&city=26&res_com=R&test=mytest","0.87","973.2745","660","1472.5","0.005","1995","1483","177","158.5","1.5745","2022-02-11 15:49","desktop"
"https://www.99acres.com/property-in-noida-ffid?test=mytest","0.85","1173.245","740","1498.5","0.012","2266.5","1456","230.5","155.5","1.9005","2022-02-14 09:45","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest","0.88","1133.886","700","1171.5","0.006","2125","1531.5","170.5","153.5","1.4475","2022-02-14 09:45","desktop"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid?test=mytest","0.905","1586.0785","700","1071.5","0.004","2055.5","1733","167.5","161","1.455","2022-02-14 09:45","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid?test=mytest","0.795","1366.6785","740","1630","0.037000000000000005","2298","1705","221.5","154","1.791","2022-02-14 09:45","desktop"
"https://www.99acres.com/property-for-rent-in-sector-150-noida-ffid?test=mytest","0.93","1158.338","700","1081.5","0.004","2118","1488.5","138","145","1.5055","2022-02-14 09:45","desktop"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid?test=mytest","0.895","1140.798","700","1121","0.004","1992.5","1348.5","170","141","1.3635000000000002","2022-02-14 09:45","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid?test=mytest","0.905","1211.73","700","1486.5","0.005","1938","1429.5","160","150.5","1.363","2022-02-14 09:45","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-sector-150-noida-ffid?test=mytest","0.925","820.1855","660","1401.5","0","1885","1160.5","130.5","145","1.3925","2022-02-14 09:45","desktop"
"https://www.99acres.com/commercial-property-in-noida-ffid?test=mytest","0.875","1279.976","740","1779.5","0.009","2185","1721.5","113","143","1.8785","2022-02-14 09:45","desktop"
"https://www.99acres.com/commercial-property-in-sector-150-noida-ffid?test=mytest","0.895","1082.1565","720","1567.5","0","2065","1396.5","139","159","1.5785","2022-02-14 09:45","desktop"
"https://www.99acres.com/factory-land-in-noida-ffid?test=mytest","0.85","1194.691","700","1903.5","0.009","2265.5","1797.5","123","139.5","2.008","2022-02-14 09:45","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid?test=mytest","0.895","1555.6175","700","1363","0.009","2205","1820","177.5","146.5","1.565","2022-02-14 09:45","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-sector-150-noida-ffid?test=mytest","0.94","825.167","660","1074.5","0","1739.5","1167.5","130.5","138.5","1.416","2022-02-14 09:45","desktop"
"https://www.99acres.com/rent-coworking-space-in-india-ffid?test=mytest","0.92","1194.1975","660","1209","0","1764.5","1377.5","118","142.5","1.3115","2022-02-14 09:45","desktop"
"https://www.99acres.com/ready-to-move-office-space-for-rent-in-noida-ffid?test=mytest","0.85","1279.3495","700","1528","0.006","2232","1713.5","206.5","148.5","1.604","2022-02-14 09:45","desktop"
"https://www.99acres.com/altavista-resale-in-chembur-east-central-mumbai-suburbs-145247-npffid?test=mytest","0.88","1279.2835","700","1041","0.004","2104.5","1532","175","152.5","1.503","2022-02-14 09:45","desktop"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid?test=mytest","0.92","1197.5445","700","1181","0.003","2008","1431","134.5","133","1.463","2022-02-14 09:45","desktop"
"https://www.99acres.com/property-in-noida-ffid?test=mytest&class=O","0.84","1388.1405","760","1706.5","0.0125","2360","2008.5","150.5","140.5","1.943","2022-02-14 09:45","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest&class=O","0.89","1135.925","700","1133","0.009","2082","1354","182","155","1.367","2022-02-14 09:45","desktop"
"https://www.99acres.com/search/property/buy/residential-apartments?preference=S&bedroom_num=1&budget_max=3&transact_type=2&property_type=1&locality_array=7993&building_id=750866&area_unit=1&platform=MSITE&page=1&city=26&res_com=R&test=mytest","0.91","675.3675000000001","660","1374.5","0.005","1959.5","1201","158","151","1.4340000000000002","2022-02-14 09:45","desktop"
"https://www.99acres.com/property-in-noida-ffid?test=mytest","0.88","1575.743","700","1068","0.011","2242.5","1836","214.5","151.5","1.7385000000000002","2022-02-14 15:11","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest","0.825","1205.3365","720","1524.5","0.004","2261","1647","243","181","1.569","2022-02-14 15:11","desktop"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid?test=mytest","0.915","1224.0165000000002","700","1091.5","0.004","2016","1427","160","151","1.401","2022-02-14 15:11","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid?test=mytest","0.86","1378.615","740","1520","0.015","2285","1625","155","148.5","1.9195","2022-02-14 15:11","desktop"
"https://www.99acres.com/property-for-rent-in-sector-150-noida-ffid?test=mytest","0.86","1366.7145","700","1393","0.013","2241.5","1644","190","161.5","1.537","2022-02-14 15:11","desktop"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid?test=mytest","0.94","1244.817","700","1075","0.004","1900.5","1374","105.5","134.5","1.316","2022-02-14 15:11","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid?test=mytest","0.89","1089.9105","700","1433","0.005","2097","1338.5","198.5","149.5","1.3410000000000002","2022-02-14 15:11","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-sector-150-noida-ffid?test=mytest","0.95","733.5419999999999","660","1107.5","0","1893.5","1092.5","117","143","1.392","2022-02-14 15:11","desktop"
"https://www.99acres.com/commercial-property-in-noida-ffid?test=mytest","0.825","1482.2065","765.5","1806.5","0.009","2412","2044","163.5","150","1.959","2022-02-14 15:11","desktop"
"https://www.99acres.com/commercial-property-in-sector-150-noida-ffid?test=mytest","0.85","1182.8425","720","1712.5","0.002","2235.5","1724","144","171.5","1.748","2022-02-14 15:11","desktop"
"https://www.99acres.com/factory-land-in-noida-ffid?test=mytest","0.845","1286.0825","927","1982","0.009","2281","1875.5","120","147.5","1.9995","2022-02-14 15:11","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid?test=mytest","0.825","1255.869","700","1515.5","0.005","2168.5","1539","238","175","1.5179999999999998","2022-02-14 15:11","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-sector-150-noida-ffid?test=mytest","0.91","782.3245","660","1569.5","0","1765.5","1162","136","141","1.4785","2022-02-14 15:11","desktop"
"https://www.99acres.com/rent-coworking-space-in-india-ffid?test=mytest","0.89","1315.196","660","1476.5","0","1875","1513","172","157","1.3410000000000002","2022-02-14 15:11","desktop"
"https://www.99acres.com/ready-to-move-office-space-for-rent-in-noida-ffid?test=mytest","0.865","1367.5675","700","1485.5","0.005","2146.5","1769.5","189","152.5","1.576","2022-02-14 15:11","desktop"
"https://www.99acres.com/altavista-resale-in-chembur-east-central-mumbai-suburbs-145247-npffid?test=mytest","0.845","1559.559","700","1247","0.003","2196.5","1845","241","172.5","1.5245","2022-02-14 15:11","desktop"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid?test=mytest","0.895","1311.005","700","1452.5","0.003","2056","1447.5","176","154","1.4409999999999998","2022-02-14 15:11","desktop"
"https://www.99acres.com/property-in-noida-ffid?test=mytest&class=O","0.8","1391.0565000000001","740","1541.5","0.011","2424.5","1954.5","257","170.5","1.9075","2022-02-14 15:11","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest&class=O","0.89","1116.0805","700","1141.5","0.004","2088","1371.5","186.5","160.5","1.4060000000000001","2022-02-14 15:11","desktop"
"https://www.99acres.com/search/property/buy/residential-apartments?preference=S&bedroom_num=1&budget_max=3&transact_type=2&property_type=1&locality_array=7993&building_id=750866&area_unit=1&platform=MSITE&page=1&city=26&res_com=R&test=mytest","0.88","789.7895000000001","700","1500.5","0.005","1986","1202.5","169","142","1.5755","2022-02-14 15:11","desktop"
"https://www.99acres.com/property-in-noida-ffid?test=mytest","0.855","1488.307","740","1642.5","0.0095","2342.5","1878.5","195.5","150","1.8475000000000001","2022-02-14 12:11","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest","0.84","1240.134","726.5","1548","0.006","2267.5","1719.5","235","182","1.503","2022-02-14 12:11","desktop"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid?test=mytest","0.875","1511.3305","700","1168","0.004","2104","1824","197.5","166.5","1.456","2022-02-14 12:11","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid?test=mytest","0.86","2099.9975000000004","740","1558.5","0.0085","2209","1919","162.5","142.5","1.74","2022-02-14 12:11","desktop"
"https://www.99acres.com/property-for-rent-in-sector-150-noida-ffid?test=mytest","0.86","1485.5225","700","1283.5","0.013","2152","1756.5","176","167.5","1.517","2022-02-14 12:11","desktop"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid?test=mytest","0.89","1537.502","700","1397.5","0.004","2020","1685","187","160.5","1.348","2022-02-14 12:11","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid?test=mytest","0.9","1355.8335","700","1476","0.005","2040.5","1444.5","142","148","1.365","2022-02-14 12:11","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-sector-150-noida-ffid?test=mytest","0.945","947.613","660","1016","0","1872.5","1283","103","126.5","1.3895","2022-02-14 12:11","desktop"
"https://www.99acres.com/commercial-property-in-noida-ffid?test=mytest","0.775","1472.0735","750","1775","0.009","2390","2086","196.5","179","1.869","2022-02-14 12:11","desktop"
"https://www.99acres.com/commercial-property-in-sector-150-noida-ffid?test=mytest","0.86","1247.0535","714.5","1553","0","2138","1521.5","174.5","160","1.5085000000000002","2022-02-14 12:11","desktop"
"https://www.99acres.com/factory-land-in-noida-ffid?test=mytest","0.825","1448.8964999999998","732","1860.5","0.009","2324","1891","143","157.5","1.9660000000000002","2022-02-14 12:11","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid?test=mytest","0.85","1625.262","700","1589","0.009","2184","1871.5","177","155.5","1.573","2022-02-14 12:11","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-sector-150-noida-ffid?test=mytest","0.905","869.0515","640","1128.5","0","1792","1243.5","111","136.5","1.4304999999999999","2022-02-14 12:11","desktop"
"https://www.99acres.com/rent-coworking-space-in-india-ffid?test=mytest","0.935","1439.868","660","1036","0","1887.5","1466.5","132.5","140.5","1.315","2022-02-14 12:11","desktop"
"https://www.99acres.com/ready-to-move-office-space-for-rent-in-noida-ffid?test=mytest","0.82","1819.4575","706","1678","0.006500000000000001","2169","2108.5","188.5","146","1.6505","2022-02-14 12:11","desktop"
"https://www.99acres.com/altavista-resale-in-chembur-east-central-mumbai-suburbs-145247-npffid?test=mytest","0.885","1658.0520000000001","706","1381.5","0.003","2189.5","1797.5","181","144.5","1.587","2022-02-14 12:11","desktop"
"https://www.99acres.com/mahagun-moderne-rent-in-sector-78-noida-5512-rnpffid?test=mytest","0.905","1493.8035","700","1247","0.003","2080","1554","159","141","1.446","2022-02-14 12:11","desktop"
"https://www.99acres.com/property-in-noida-ffid?test=mytest&class=O","0.795","1676.9995","752","1533.5","0.012","2488.5","2166.5","246.5","162.5","1.9845000000000002","2022-02-14 12:11","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest&class=O","0.885","1413.7365","700","1089.5","0.004","2036.5","1637","139","143","1.4729999999999999","2022-02-14 12:11","desktop"
"https://www.99acres.com/search/property/buy/residential-apartments?preference=S&bedroom_num=1&budget_max=3&transact_type=2&property_type=1&locality_array=7993&building_id=750866&area_unit=1&platform=MSITE&page=1&city=26&res_com=R&test=mytest","0.925","903.895","660","1197.5","0.005","1944.5","1281","144","149","1.54","2022-02-14 12:11","desktop"
"https://www.99acres.com/property-in-noida-ffid?test=mytest","0.735","1367.8519999999999","740","1656.5","0.0085","2394.5","1802.5","372.5","176","1.8565","2022-02-11 18:31","desktop"
"https://www.99acres.com/property-in-sector-150-noida-ffid?test=mytest","0.8049999999999999","1036.0375","740","1580.5","0.006","2287.5","1491.5","276","169.5","1.54","2022-02-11 18:31","desktop"
"https://www.99acres.com/residential-apartments-in-paldi-ahmedabad-west-ffid?test=mytest","0.83","1862.6640000000002","700","1485.5","0.004","2258","1949.5","267.5","186","1.4475","2022-02-11 18:31","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid?test=mytest","0.77","1640.194","740","1744.5","0.012","2312","1868.5","287","163","1.736","2022-02-11 18:31","desktop"
"https://www.99acres.com/property-for-rent-in-sector-150-noida-ffid?test=mytest","0.76","1407.6215","726.5","1728.5","0.006","2399.5","1875","296","194.5","1.65","2022-02-11 18:31","desktop"
"https://www.99acres.com/2-bhk-flats-for-rent-in-bhopal-ffid?test=mytest","0.835","1954.3305","712.5","1554","0.004","2117","1832.5","228.5","171","1.3730000000000002","2022-02-11 18:31","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-noida-ffid?test=mytest","0.8","1445.2015","706","1751","0.006","2243","1859.5","255.5","165.5","1.466","2022-02-11 18:31","desktop"
"https://www.99acres.com/rent-paying-guest-pg-in-sector-150-noida-ffid?test=mytest","0.88","1082.1734999999999","660","1436.5","0","2063","1556.5","193","172.5","1.426","2022-02-11 18:31","desktop"
"https://www.99acres.com/commercial-property-in-noida-ffid?test=mytest","0.79","1328.1795000000002","740","1794.5","0.009","2410.5","1865","222.5","182","1.9015","2022-02-11 18:31","desktop"
"https://www.99acres.com/commercial-property-in-sector-150-noida-ffid?test=mytest","0.85","1306.404","725.5","1738","0","2172.5","1583","187.5","175.5","1.524","2022-02-11 18:31","desktop"
"https://www.99acres.com/factory-land-in-noida-ffid?test=mytest","0.755","1397.454","730","2094.5","0.009","2436","1981","237","183","2.0465","2022-02-11 18:31","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-noida-ffid?test=mytest","0.795","1467.529","700","1519","0.007","2222.5","1811","276","174.5","1.5299999999999998","2022-02-11 18:31","desktop"
"https://www.99acres.com/commercial-property-for-rent-in-sector-150-noida-ffid?test=mytest","0.86","1212.2565","660","1885.5","0","2045.5","1446.5","142.5","158","1.975","2022-02-11 18:31","desktop"
"https://www.99acres.com/rent-coworking-space-in-india-ffid?test=mytest","0.87","1093.0175","678","1569.5","0","2017","1558","230.5","172","1.3425","2022-02-11 18:31","desktop"
